-4.966629547095757768e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-4.829212973228025341e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-4.691796399360281811e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-4.554379825492549383e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-4.416963251624805853e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-4.279546677757062323e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-4.142130103889329895e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-4.004713530021586365e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-3.867296956153853937e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-3.729880382286110407e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-3.592463808418366877e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-3.455047234550634450e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-3.317630660682879817e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-3.180214086815158492e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-3.042797512947403860e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-2.905380939079671432e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-2.767964365211927902e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-2.630547791344195474e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-2.493131217476451944e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-2.355714643608708414e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-2.218298069740975986e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-2.080881495873232456e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-1.943464922005488926e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-1.806048348137756498e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-1.668631774270012968e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-1.531215200402280541e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-1.393798626534537011e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-1.256382052666793481e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-1.118965478799061053e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-9.815489049313175229e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-8.441323310635850952e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-7.067157571958415652e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-5.692991833280980352e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-4.318826094603656074e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-2.944660355926220774e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-1.570494617248896496e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
-1.963288785714611961e-04 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
1.177836860105918593e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
2.552002598783298382e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
3.926168337460789193e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
5.300334076138113470e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
6.674499814815604282e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
8.048665553492873048e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
9.422831292170363859e-03 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
1.079699703084768814e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
1.217116276952512344e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
1.354532850820255874e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
1.491949424687993853e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
1.629365998555731831e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
1.766782572423469810e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
1.904199146291207789e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
2.041615720158940217e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
2.179032294026689298e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
2.316448867894427277e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
2.453865441762165256e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
2.591282015629903235e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
2.728698589497646765e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
2.866115163365384744e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
3.003531737233122723e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
3.140948311100860701e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
3.278364884968598680e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
3.415781458836342210e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
3.553198032704080189e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
3.690614606571818168e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
3.828031180439556147e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
3.965447754307294126e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
4.102864328175043207e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
4.240280902042775635e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
4.377697475910524716e-02 1.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000222e-01 1.000000000000000000e+00
